spring number,spring location,spring name,long,lat,type,well_depth,flow_rate_mean,flow_rate_min,flow_rate_max,temp_mean,temp_min,temp_max,reference,reference_DOI,reference_link,EC,pH,sample_temperature,TDS,TDS_min,TDS_max,Na,Ca,Mg,K,NH4,Cl,F,SO4,HCO3,CO3,NO3,Si,Li,SiO2,reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O,delta_2H,3H,delta_14C,delta_13C,4He,3He,reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature,flow_rate,log_flow_rate,log_temperature,geometry,recharge,lithology,gw_lvl_depth,gw_lvl_elev,surface_temp,elevation,contributing_area,log_contrib_area,geometry_ws,watershed_area,mean_recharge_ws,min_recharge_ws,max_recharge_ws,mean_gw_lvl_depth_ws,min_gw_lvl_depth_ws,max_gw_lvl_depth_ws,mean_gw_lvl_elev_ws,min_gw_lvl_elev_ws,max_gw_lvl_elev_ws,mean_surface_temp_ws,min_surface_temp_ws,max_surface_temp_ws,mean_elevation_ws,min_elevation_ws,max_elevation_ws,ws_relief,recharge_temp_max,recharge_temp_min,recharge_temp_best,rch_elev_max,rch_elev_min,rch_elev_best,circulation_temp_best,circulation_temp_min,circulation_temp_max,circ_depth_best,circ_depth_min,circ_depth_max,h_circ_depth,H_down_min,Hv_down_min,H_up_min,Hv_up_min,H_net_min,Hv_net_min,H_down_best,Hv_down_best,H_up_best,Hv_up_best,H_net_best,Hv_net_best,H_down_max,Hv_down_max,H_up_max,Hv_up_max,H_net_max,Hv_net_max,thermal_footprint_net_min,thermal_radius_net_min,thermal_footprint_net_best,thermal_radius_net_best,thermal_footprint_net_max,thermal_radius_net_max,thermal_footprint_down_min,thermal_radius_down_min,thermal_footprint_down_best,thermal_radius_down_best,thermal_footprint_down_max,thermal_radius_down_max,thermal_footprint_up_min,thermal_radius_up_min,thermal_footprint_up_best,thermal_radius_up_best,thermal_footprint_up_max,thermal_radius_up_max,Hv_ratio_min,Hv_ratio_best,Hv_ratio_max,flow_rate_est
250,Baone,Val Calaona,11.645244,45.264444,spring,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,1.5563025007672873,POINT (11.645244 45.264444),0.07736626089841897,1.0,-0.0,8.0,13.587500115235649,7.0,,,,141400000.0,0.07289543415862204,0.06842460741882511,0.07736626089841897,18.58575124083421,-0.0,220.7052001953125,43.61554814817568,7.0,458.495361328125,13.227688731646902,11.583333277764421,13.608333434909582,62.744663713250105,3.0,578.0,575.0,13.587500115235649,11.583333277764421,12.585416696500035,578.0,7.0,292.5,,,,,,,232.7476806640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
251,Barbarano Vicentino,Bagno Barbarano,11.556356,45.4,spring,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,1.4548448600085102,POINT (11.556356 45.4),0.07586543624908705,1.0,4.508910179138184,20.4910888671875,13.158333426341414,21.0,,,,145500000.0,0.08957079360754218,0.07586543624908705,0.1032761509659973,24.894027588563038,-0.0,193.0738983154297,73.40982073545456,9.504495620727539,360.8178405761719,13.014027773824315,11.608333413799606,13.554166624322535,98.43776824034336,10.0,422.0,412.0,13.158333426341414,11.608333413799606,12.38333342007051,422.0,21.0,221.5,,,,,,,190.90892028808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
252,Barbarano Vicentino,Bettini,11.556356,45.447222,well,54.0,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,1.4232458739368081,POINT (11.556356 45.447222),0.11470413781001823,6.0,6.412151336669923,325.5878601074219,11.90833334531635,331.0,,,,145500000.0,0.08957079360754218,0.07586543624908705,0.1032761509659973,24.894027588563038,-0.0,193.0738983154297,73.40982073545456,9.504495620727539,360.8178405761719,13.014027773824315,11.608333413799606,13.554166624322535,98.43776824034336,10.0,422.0,412.0,11.90833334531635,11.608333413799606,11.758333379557978,422.0,331.0,376.5,,,,,,,345.90892028808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
253,Barbarano Vicentino,Bogoni,11.565244,45.397222,spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.565244 45.397222),0.07586543624908705,1.0,-0.0,17.0,13.312500001552205,18.0,,,,145500000.0,0.08957079360754218,0.07586543624908705,0.1032761509659973,24.894027588563038,-0.0,193.0738983154297,73.40982073545456,9.504495620727539,360.8178405761719,13.014027773824315,11.608333413799606,13.554166624322535,98.43776824034336,10.0,422.0,412.0,13.312500001552205,11.608333413799606,12.460416707675906,422.0,18.0,220.0,,,,,,,189.40892028808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
254,Barbarano Vicentino,Franceschetto,11.569967,45.402222,spring,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,,,1.4014005407815442,POINT (11.569967 45.402222),0.07586543624908705,1.0,11.46389389038086,16.53610610961914,13.191666592222948,35.0,,,,145500000.0,0.08957079360754218,0.07586543624908705,0.1032761509659973,24.894027588563038,-0.0,193.0738983154297,73.40982073545456,9.504495620727539,360.8178405761719,13.014027773824315,11.608333413799606,13.554166624322535,98.43776824034336,10.0,422.0,412.0,13.191666592222948,11.608333413799606,12.400000003011277,422.0,35.0,228.5,,,,,,,197.90892028808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
255,Barbarano Vicentino,Monticello est,11.596633,45.396944,spring,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,,,1.390935107103379,POINT (11.596633 45.396944),0.06842460741882511,1.0,5.4273104667663565,17.572689056396484,13.28750000987202,24.0,,,,141400000.0,0.07289543415862204,0.06842460741882511,0.07736626089841897,18.58575124083421,-0.0,220.7052001953125,43.61554814817568,7.0,458.495361328125,13.227688731646902,11.583333277764421,13.608333434909582,62.744663713250105,3.0,578.0,575.0,13.28750000987202,11.583333277764421,12.43541664381822,578.0,24.0,301.0,,,,,,,241.2476806640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
257,Caldiero,Terme di Giunone,11.194967,45.408889,spring,,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,1.4297522800024083,POINT (11.194967 45.408889),0.10261251582130763,1.0,9.6307954788208,27.36920547485352,13.245833314955235,25.0,,,,105300000.0,0.10261251582130763,0.10261251582130763,0.10261251582130763,2.693459684960544,-0.0,81.63917541503906,22.670176646926194,17.936599731445312,108.17788696289062,13.11697268924674,12.887500007947288,13.479166624446712,25.42988630211153,16.0,202.0,186.0,13.245833314955235,12.887500007947288,13.066666661451261,202.0,25.0,113.5,,,,,,,66.58894348144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
258,Caldiero,Terme di Giunone (Pozzo),11.194967,45.408889,well,100.0,0.005,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,0.005,-2.3010299956639813,1.421603926869831,POINT (11.194967 45.408889),0.10261251582130763,1.0,9.6307954788208,27.36920547485352,13.245833314955235,25.0,1537707.1572319358,6.186873635785553,,105300000.0,0.10261251582130763,0.10261251582130763,0.10261251582130763,2.693459684960544,-0.0,81.63917541503906,22.670176646926194,17.936599731445312,108.17788696289062,13.11697268924674,12.887500007947288,13.479166624446712,25.42988630211153,16.0,202.0,186.0,13.245833314955235,12.887500007947288,13.066666661451261,202.0,25.0,113.5,,,,,,,66.58894348144531,,6641.912322235107,,2039.9376777648927,266325.7358008884,8681.85,,2300.9873222351075,,2039.9376777648927,274412.4084423692,4340.925,,-2039.9376777648927,,2039.9376777648927,282499.08108385,0.0,3504285.9973801104,1056.1481321204494,3610689.584768016,1072.0625871526836,3717093.1721559213,1087.7442275477708,,,,,,,,,,,,,0.031569492800412616,0.015572638886119237,0.0,0.005
260,Galzignano Terme,San Bartolomeo,11.758889,45.307222,spring,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,1.6901960800285136,POINT (11.758889 45.307222),0.08047669739646204,7.0,38.112281799316406,9.887718200683594,13.166666726271309,2.0,,,,171900000.0,0.0999584532245277,0.07444911900344629,0.13177547180496696,6.277167052010608,-0.0,151.03392028808594,8.324923380121161,-1.2428001165390017,248.3455352783203,13.241203695727046,12.26250008059045,13.524999879921474,17.040701522170743,0.0,464.0,464.0,13.166666726271309,12.26250008059045,12.71458340343088,464.0,2.0,233.0,,,,,,,125.17276763916016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
261,Monselice,La Cava,11.748889,45.256944,spring,,,,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,1.507855871695831,POINT (11.748889 45.256944),0.07778661233970685,1.0,151.03392028808594,1.9660797119140625,13.03750009958943,131.0,,,,171900000.0,0.0999584532245277,0.07444911900344629,0.13177547180496696,6.277167052010608,-0.0,151.03392028808594,8.324923380121161,-1.2428001165390017,248.3455352783203,13.241203695727046,12.26250008059045,13.524999879921474,17.040701522170743,0.0,464.0,464.0,13.03750009958943,12.26250008059045,12.65000009008994,464.0,131.0,297.5,,,,,,,189.67276763916016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
263,Mossano,Ponte Mossano,11.586389,45.408889,spring,,,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,1.4116197059632305,POINT (11.586389 45.408889),0.06842460741882511,1.0,-0.0,17.0,13.183333410881461,18.0,,,,145500000.0,0.08957079360754218,0.07586543624908705,0.1032761509659973,24.894027588563038,-0.0,193.0738983154297,73.40982073545456,9.504495620727539,360.8178405761719,13.014027773824315,11.608333413799606,13.554166624322535,98.43776824034336,10.0,422.0,412.0,13.183333410881461,11.608333413799606,12.395833412340533,422.0,18.0,220.0,,,,,,,189.40892028808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
268,Villaga,Bagno di Villaga,11.556944,45.396667,spring,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,,,1.4593924877592308,POINT (11.556944 45.396667),0.07586543624908705,1.0,-0.0,15.0,13.299999918167789,15.0,,,,145500000.0,0.08957079360754218,0.07586543624908705,0.1032761509659973,24.894027588563038,-0.0,193.0738983154297,73.40982073545456,9.504495620727539,360.8178405761719,13.014027773824315,11.608333413799606,13.554166624322535,98.43776824034336,10.0,422.0,412.0,13.299999918167789,11.608333413799606,12.454166665983697,422.0,15.0,218.5,,,,,,,187.90892028808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
271,St. Jean,,7.827468,45.773644,spring,,,,,42.0,,,,,,,6.7,,240.0,,,83.0,8.0,1.8,1.6,,122.0,,11.0,5.0,,,,,7.0,,,,-12.75,-93.3,,,,,,,,,42.0,,,1.6232492903979006,POINT (7.827468 45.773644),0.4990169352207326,8.0,-0.0,1394.0,5.812500064571697,1388.0,,,,139900000.0,0.4422916438590507,0.3855663524973689,0.4990169352207326,86.4322328056024,-0.0,500.4284973144531,2318.698569253527,1117.059814453125,4180.06787109375,0.11276371308121674,-10.63749991108974,6.441666642824808,2398.08370221328,1150.0,4291.0,3141.0,5.812500064571697,0.0,0.0,4291.0,1388.0,2839.5,23.416928160372684,10.076541898220142,37.15181895917527,677.093388300038,164.00160898647866,1205.3584190232145,2784.033935546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
284,Acquarossa - Tessin,Albergo,8.94303,46.45469,spring,,0.002,,,24.9,,,,,,0.2275,6.7,24.9,2663.0,,,18.5,549.0,85.5,18.3,,7.0,1.84,1300.0,621.0,,,,,,,,,-10.98,-72.6,26.0,,,,,,,,24.9,0.002,-2.6989700043360187,1.3961993470957363,POINT (8.94303 46.45469),0.7857531179512979,1.0,99.05388641357422,587.9461059570312,8.629166727264723,618.0,80324.46649980964,4.904847849729834,,109400000.0,0.7866044234240062,0.7857531179512979,0.7874557288967143,61.88367622065289,-0.0,566.7364501953125,1429.8636335147323,391.0638427734375,2898.263671875,4.7685810757868055,-3.916666713853677,10.02083340442429,1484.3098519652883,372.0,3167.0,2795.0,8.629166727264723,0.0,2.356250006705523,3167.0,618.0,1892.5,,,,,,,1758.1318359375,,27641.99337890625,,22369.386621093752,86055.090326576,50011.380000000005,,2636.30337890625,,22369.386621093752,163518.6736939244,25005.690000000002,,-22369.386621093752,,22369.386621093752,208228.74,0.0,1132303.8200865262,600.3528130168239,2151561.4959726892,827.5646771706083,2739851.842105263,933.8746853946601,,,,,,,,,,,,,0.3675510938144176,0.13263903672735677,0.0,0.002
285,Acquarossa - Tessin,SatroC,8.94303,46.45469,spring,,0.001,,,24.5,,,,,,0.2415,6.5,23.8,2643.0,,,18.2,564.0,87.7,17.1,,6.0,,1250.0,641.0,,,,,,,,,-10.85,-73.9,35.0,,,,,,,,24.5,0.001,-3.0,1.3891660843645324,POINT (8.94303 46.45469),0.7857531179512979,1.0,99.05388641357422,587.9461059570312,8.629166727264723,618.0,40162.23324990482,4.603817854065853,,109400000.0,0.7866044234240062,0.7857531179512979,0.7874557288967143,61.88367622065289,-0.0,566.7364501953125,1429.8636335147323,391.0638427734375,2898.263671875,4.7685810757868055,-3.916666713853677,10.02083340442429,1484.3098519652883,372.0,3167.0,2795.0,8.629166727264723,0.0,2.356250006705523,3167.0,618.0,1892.5,,,,,,,1758.1318359375,,13820.996689453124,,11184.693310546876,41355.02516328801,25005.690000000002,,1318.151689453125,,11184.693310546876,80086.8168469622,12502.845000000001,,-11184.693310546876,,11184.693310546876,102441.85,0.0,544145.0679380002,416.1811560400301,1053773.9058810817,579.1602990921043,1347919.0789473685,655.0236397296642,,,,,,,,,,,,,0.3768146551535903,0.13503500013495523,0.0,0.001
286,Acquarossa - Tessin,SatroD,8.94303,46.45469,spring,,0.0005,,,24.2,,,,,,0.2424,6.5,24.2,2890.0,,,18.5,654.0,88.2,17.8,,3.5,,1400.0,647.0,,,,,,,,,-10.45,-71.0,64.0,,,,,,,,24.2,0.0005,-3.3010299956639813,1.383815365980431,POINT (8.94303 46.45469),0.7857531179512979,1.0,99.05388641357422,587.9461059570312,8.629166727264723,618.0,20081.11662495241,4.302787858401872,,109400000.0,0.7866044234240062,0.7857531179512979,0.7874557288967143,61.88367622065289,-0.0,566.7364501953125,1429.8636335147323,391.0638427734375,2898.263671875,4.7685810757868055,-3.916666713853677,10.02083340442429,1484.3098519652883,372.0,3167.0,2795.0,8.629166727264723,0.0,2.356250006705523,3167.0,618.0,1892.5,,,,,,,1758.1318359375,,6910.498344726562,,5592.346655273438,20050.317581644005,12502.845000000001,,659.0758447265625,,5592.346655273438,39416.2134234811,6251.422500000001,,-5592.346655273438,,5592.346655273438,50593.73,0.0,263819.9681795264,289.78699771424584,518634.38715106715,406.3083222690082,665706.9736842106,460.32717823867057,,,,,,,,,,,,,0.38407466459342027,0.13688955807729217,0.0,0.0005
287,Andeer - Graubuenden,Andeer,9.44491,46.6129,spring,,0.0033,,,18.0,,,,,,0.203,7.0,18.0,2245.0,,,12.0,545.0,55.0,2.7,,4.5,0.21,1430.0,162.0,,,,,,,,,,,,,,,,,,,18.0,0.0033,-2.4814860601221125,1.2552725051033058,POINT (9.44491 46.6129),0.8603860931167464,6.0,6.4952898025512695,1293.5047607421875,6.012500002980232,1248.0,121038.77646691479,5.082924524926291,,147700000.0,0.8557014743011101,0.8510168554854738,0.8603860931167464,60.9357749021005,-0.0,468.2883605957031,1713.659369464828,675.7630004882812,2755.216552734375,3.073289295247072,-3.5208332569648824,8.745833436648049,1773.6810993975907,658.0,2961.0,2303.0,6.012500002980232,0.0,1.245833373007675,2961.0,1248.0,2104.5,,,,,,,2001.6082763671875,,31058.38826916504,,24396.56073083496,109952.05233387789,55454.949,,3330.913769165039,,24396.56073083496,203451.37532756192,27727.4745,,-24396.56073083496,,24396.56073083496,248369.22,0.0,1446737.5307089195,678.6095038663801,2676991.780625815,923.0996419704356,3268016.052631579,1019.9224567387262,,,,,,,,,,,,,0.3352636137092099,0.11993949498702902,0.0,0.0033
298,Bad-Ragaz - Sankt Gallen,Pfaefer,9.48696,46.9693,spring,,0.0397,,,36.5,,,,,,0.0432,7.34,36.5,416.0,,,30.0,60.8,15.0,2.7,,38.0,1.2,27.0,223.0,,,,0.31,,,,,-13.37,-96.3,37.0,,,,,,,,36.5,0.0397,-1.401209493236885,1.5622928644564746,POINT (9.48696 46.9693),0.6830150114893586,5.0,56.25359344482422,806.7463989257812,7.662499870794514,865.0,1834274.062685838,6.263464225019884,,150600000.0,0.6830150114893586,0.6830150114893586,0.6830150114893586,92.41637103066186,-0.0,594.6090698242188,1722.0603505413794,507.065673828125,2838.81396484375,2.7631786612245826,-3.7333333293596898,9.466666666790845,1813.189110707804,510.0,3144.0,2634.0,7.662499870794514,0.0,1.9645832707174122,3144.0,865.0,2004.5,,,,,,,1851.906982421875,,503214.6703469238,,384357.83265307616,3899383.5968228015,887572.503,,59428.41884692383,,384357.83265307616,5289010.385914926,443786.2515,,-384357.83265307616,,384357.83265307616,6058912.765,0.0,51307678.905563176,4041.2549329118415,69592241.91993324,4706.580351466315,79722536.38157895,5037.506474626461,,,,,,,,,,,,,0.18541479898527902,0.0774118252518574,0.0,0.0397
299,Berguen - Graubuenden,,9.65865,46.61848,spring,,,,,17.0,,,,,,,,17.0,1466.0,,,5.0,314.0,67.0,4.0,,5.0,,915.0,143.0,,,,,,,,,,,,,,,,,,,17.0,,,1.230448921378274,POINT (9.65865 46.61848),0.6042422186920995,6.0,6.634474754333496,2447.365478515625,-0.7958333790302277,2492.0,,,,59100000.0,0.6213409029600465,0.6213409029600465,0.6213409029600465,90.269947398527,-0.0,474.5133972167969,1657.5282312011718,936.939208984375,2755.240966796875,3.428390519571753,-2.5999999462316428,7.537499939401943,1739.3977485928706,890.0,2984.0,2094.0,-0.7958333790302277,0.0,0.0,2984.0,2492.0,2738.0,,,,,,,2623.6204833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011078630375995852
300,Bovernier - Wallis,,7.0986600000000015,46.08115,spring,,0.0033,,,21.1,,,,,,0.0325,8.21,21.1,294.0,,,33.5,42.0,1.4,2.1,,20.0,3.0,75.0,91.0,,,,0.15,,,,,-13.27,-93.3,,,,,,,,,21.1,0.0033,-2.4814860601221125,1.3242824552976926,POINT (7.098660000000002 46.08115),0.6234094240702323,9.0,82.04866027832031,701.9513549804688,8.483333302040894,739.0,167049.25523915043,5.222844543749977,,83900000.0,0.5382457974383736,0.5382457974383736,0.5382457974383736,107.24820500342312,-0.0,629.0389404296875,1414.7284950588062,443.1011962890625,3060.992919921875,4.5685827255956015,-4.779166704043746,10.275000167389713,1540.8776059179556,454.0,3214.0,2760.0,8.483333302040894,0.0,1.8520832989985738,3214.0,739.0,1976.5,,,,,,,1899.9964599609375,,42538.23660168457,,37584.93839831543,93965.25093178217,80123.175,,2476.6491016845703,,37584.93839831543,225526.74903626097,40061.5875,,-37584.93839831543,,37584.93839831543,291143.919,0.0,1236384.8806813443,627.3384498411032,2967457.2241613287,971.8904111462671,3830841.039473684,1104.262004808217,,,,,,,,,,,,,0.4602441234743363,0.15084091426029306,0.0,0.0033
301,Brigerbad - Wallis,BRIGE-Q4,7.92536,46.30173,spring,,0.005,,,16.1,,,,,,0.0647,7.5,16.1,641.0,,,29.5,120.0,16.2,7.3,,13.8,0.22,245.0,190.0,,,,0.16,,,,,-14.64,-115.8,46.0,,,,,,,,16.1,0.005,-2.3010299956639813,1.2068258760318498,POINT (7.92536 46.30173),0.5941786569806007,8.0,17.436952590942386,804.5630493164062,7.958333278695742,655.0,265556.49238870526,5.424156923620423,,174400000.0,0.5994887900303607,0.5941786569806007,0.6036787439967927,101.17692779803032,-0.0,665.690673828125,1832.0873791420295,642.1866455078125,3180.900146484375,2.3651927449199834,-5.854166554907957,9.133333415724335,1927.0954210694845,646.0,3631.0,2985.0,7.958333278695742,0.0,1.0520833618938923,3631.0,655.0,2143.0,,,,,,,1917.9500732421875,,84025.0989074707,,61947.7010925293,24240.95530894748,145972.80000000002,,11038.698907470703,,61947.7010925293,241612.86919456534,72986.40000000001,,-61947.7010925293,,61947.7010925293,336594.65,0.0,318959.93827562477,318.6347464569786,3179116.6999284914,1005.9544099606236,4428876.973684211,1187.3311776481878,,,,,,,,,,,,,0.857585215337334,0.23199799601206714,0.0,0.005
302,Brigerbad - Wallis,BRIGE-Q6,7.92939,46.30225,spring,,0.0008,,,22.5,,,,,,0.0704,6.63,22.5,667.0,,,67.0,103.3,10.0,9.3,,29.1,0.37,268.0,144.9,,,,0.37,,,,,-14.95,-105.2,,,,,,,,,22.5,0.0008,-3.096910013008056,1.3521825181113625,POINT (7.92939 46.30225),0.5941786569806007,8.0,17.436952590942386,804.5630493164062,7.958333278695742,708.0,42489.03878219284,4.628276906276348,,174400000.0,0.5994887900303607,0.5941786569806007,0.6036787439967927,101.17692779803032,-0.0,665.690673828125,1832.0873791420295,642.1866455078125,3180.900146484375,2.3651927449199834,-5.854166554907957,9.133333415724335,1927.0954210694845,646.0,3631.0,2985.0,7.958333278695742,0.0,1.0520833618938923,3631.0,708.0,2169.5,,,,,,,1944.4500732421875,,13236.043825195313,,9703.660174804689,25702.752849431596,22939.704,,1766.1918251953125,,9703.660174804689,60274.28707113046,11469.852,,-9703.660174804689,,9703.660174804689,75263.40000000001,0.0,338194.1164398894,328.10140309363027,793082.7246201376,502.4401176340984,990307.8947368423,561.4488340539979,,,,,,,,,,,,,0.47159838309581725,0.15987162364061905,0.0,0.0008
306,Combioula - Wallis,S1,7.41623,46.18651,spring,,0.0133,,,28.0,,,,,,0.465,7.06,28.0,3680.0,,,414.0,551.0,99.4,26.2,,497.0,1.7,1807.0,238.0,,,,0.6,,,,,-15.09,-107.6,69.0,,,,,,,,28.0,0.0133,-1.8761483590329144,1.4471580313422192,POINT (7.41623 46.18651),0.5435503555884259,3.0,72.88683319091797,744.1131591796875,7.920833264787991,722.0,772175.1548587105,5.887715823859707,,36000000.0,0.5735783142452533,0.5735783142452533,0.5735783142452533,67.83974436439317,-0.0,319.33599853515625,1309.1430222083784,495.0,2492.68359375,5.454020475375068,-0.9999999394640326,9.841666618982948,1409.1274961597544,494.0,2780.0,2286.0,7.920833264787991,0.0,3.460416662661979,2780.0,722.0,1751.0,,,,,,,1607.341796875,,153000.2337363281,,115513.20026367187,848114.9302702282,268513.434,,18743.516736328125,,115513.20026367187,1230421.1684518727,134256.717,,-115513.20026367187,,115513.20026367187,1557116.1199999999,0.0,11159406.977239845,1884.7147170868632,16189752.21647201,2270.1009196440978,20488370.0,2553.75228297331,,,,,,,,,,,,,0.24046803985271034,0.09837978502563986,0.0,0.0133
307,Combioula - Wallis,S4,7.41597,46.18736,spring,,0.006,,,24.9,,,,,,0.422,6.58,24.9,3530.0,,,344.0,553.0,96.5,22.2,,403.0,1.5,1744.0,237.0,,,,0.5,,,,,-15.13,-111.3,34.5,,,,,,,,24.9,0.006,-2.2218487496163557,1.3961993470957363,POINT (7.41597 46.18736),0.5435503555884259,3.0,72.88683319091797,744.1131591796875,7.920833264787991,719.0,348349.6939212228,5.5420154332762674,,36000000.0,0.5735783142452533,0.5735783142452533,0.5735783142452533,67.83974436439317,-0.0,319.33599853515625,1309.1430222083784,495.0,2492.68359375,5.454020475375068,-0.9999999394640326,9.841666618982948,1409.1274961597544,494.0,2780.0,2286.0,7.920833264787991,0.0,3.460416662661979,2780.0,719.0,1749.5,,,,,,,1605.841796875,,69110.9518359375,,52199.5081640625,304659.4792196518,121310.46,,8455.7218359375,,52199.5081640625,477216.7488504688,60655.23,,-52199.5081640625,,52199.5081640625,624686.22,0.0,4008677.358153313,1129.602422811371,6279167.748032484,1413.7613558182827,8219555.52631579,1617.5184030059525,,,,,,,,,,,,,0.28478643404328624,0.11276889740497613,0.0,0.006
310,Gletsch,Gletsch,8.36098,46.5627,spring,,0.0033,,,18.6,,,,,,0.0246,,18.6,185.0,,,50.4,6.8,0.34,4.2,,12.1,3.1,71.9,34.7,,,,0.1,,,,,,,,,,,,,,,18.6,0.0033,-2.4814860601221125,1.2695129442179165,POINT (8.36098 46.5627),0.5272114635031948,8.0,8.178193092346191,1829.82177734375,2.2916667064030967,1775.0,197529.99926825173,5.29563306212592,,148000000.0,0.4883737049952009,0.4340145390178662,0.5337142755584894,77.95730225968363,-0.0,452.43853759765625,2264.606694824219,1348.7802734375,3289.86279296875,-0.3931938932459073,-6.241666639223695,4.929166639844578,2350.437898686679,1346.0,3447.0,2101.0,2.2916667064030967,0.0,0.0,3447.0,1775.0,2611.0,,,,,,,2532.431396484375,,29607.32940161133,,24520.32659838867,170899.45620170527,54127.656,,2543.501401611328,,24520.32659838867,229584.36599999998,27063.828,,-24520.32659838867,,24520.32659838867,256648.194,0.0,2248677.055285596,846.0355415300586,3020846.9210526315,980.5944317703,3376949.9210526315,1036.7818213195214,,,,,,,,,,,,,0.2405383754446537,0.10545107517881074,0.0,0.0033
313,Lavey-les-Bains,Q8,7.0118399999999985,46.2077,spring,,0.0325,,,55.0,,,,,,0.0721,,16.8,616.0,,,26.0,111.4,19.8,3.0,,21.7,,222.0,212.0,,,,,,,,,,,,,,,,,,,55.0,0.0325,-1.4881166390211256,1.740362689494244,POINT (7.011839999999999 46.2077),0.5492024766391553,1.0,-0.0,420.0,9.787500039984783,411.0,1867475.1910739627,6.2712548410356295,,209300000.0,0.5125013973804662,0.4445402403360077,0.6040164972779846,76.03890018495308,-0.0,506.63818359375,1462.4604943467266,403.0,2892.19384765625,4.643204226500481,-3.5791666085521383,10.383333144088589,1526.1246338215713,398.0,3099.0,2701.0,9.787500039984783,0.0,3.1041667157163224,3099.0,411.0,1755.0,,,,,,,1651.596923828125,,461468.2857604981,,395533.31423950195,5287026.747691378,857001.6,,32967.48576049805,,395533.31423950195,6623740.750626199,428500.8,,-395533.31423950195,,395533.31423950195,7474073.75,0.0,69566141.41699181,4705.697669494732,87154483.56087103,5267.080191402815,98343075.65789475,5594.959626273311,,,,,,,,,,,,,0.13948529393130468,0.06076093635249229,0.0,0.0325
314,Leukerbad,Blisch,7.64338,46.38643,spring,,0.0133,,,45.5,,,,,,0.1686,7.29,45.5,1949.0,,,19.0,452.0,57.0,1.9,,6.0,2.8,1280.0,101.0,,,,0.1,,,,,,,,,,,,,,,45.5,0.0133,-1.8761483590329144,1.6580113966571124,POINT (7.64338 46.38643),0.5561156169700533,6.0,32.442989349365234,1651.5570068359375,3.516666754459341,1594.0,754728.09464835,5.877790516843988,,198900000.0,0.5380026300578137,0.5024279537687125,0.5561156169700533,73.4004047991555,-0.0,613.1552124023438,1648.1421947365036,537.8925170898439,3120.66796875,3.5617661673844374,-6.175000003228584,9.670833250507712,1723.425645342312,527.0,3601.0,3074.0,3.516666754459341,0.0,0.0,3601.0,1594.0,2597.5,,,,,,,2357.333984375,,162264.8360566406,,99594.47494335937,2072888.0092844025,261859.311,,31335.180556640622,,99594.47494335937,2399384.0395,130929.6555,,-99594.47494335937,,99594.47494335937,2530313.695,0.0,27274842.22742635,2946.4982479365112,31570842.625,3170.064876732039,33293601.25,3255.4081809407576,,,,,,,,,,,,,0.11215745221118924,0.051744436177507236,0.0,0.0133
