spring number,spring location,spring name,long,lat,type,well_depth,flow_rate_mean,flow_rate_min,flow_rate_max,temp_mean,temp_min,temp_max,reference,reference_DOI,reference_link,EC,pH,sample_temperature,TDS,TDS_min,TDS_max,Na,Ca,Mg,K,NH4,Cl,F,SO4,HCO3,CO3,NO3,Si,Li,SiO2,reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O,delta_2H,3H,delta_14C,delta_13C,4He,3He,reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature,flow_rate,log_flow_rate,log_temperature,geometry,recharge,lithology,gw_lvl_depth,gw_lvl_elev,surface_temp,elevation,contributing_area,log_contrib_area,geometry_ws,watershed_area,mean_recharge_ws,min_recharge_ws,max_recharge_ws,mean_gw_lvl_depth_ws,min_gw_lvl_depth_ws,max_gw_lvl_depth_ws,mean_gw_lvl_elev_ws,min_gw_lvl_elev_ws,max_gw_lvl_elev_ws,mean_surface_temp_ws,min_surface_temp_ws,max_surface_temp_ws,mean_elevation_ws,min_elevation_ws,max_elevation_ws,ws_relief
459,Taßhof,,16.0172,48.0051,spring,,0.002,,,11.0,,,,,,,,,,,,541.8,666.1,53.4,,1.0,815.5,,1624.3,283.0,,,,,,,,,,,,,,,,,,,11.0,0.002,-2.6989700043360187,1.0413926851582251,POINT (16.0172 48.0051),0.07686951644883411,5.0,-0.0,419.0,8.687499997516474,398.0,821069.2991936634,5.914379813620407,,165200000.0,0.2040166395966351,0.07869231452851545,0.4322897136151002,49.94091586668083,-0.0,260.8544616699219,551.6288290584789,381.9285888671875,967.1148071289062,7.9070321610676695,6.375000064571698,8.829166722794374,601.1384615384616,356.0,1072.0,716.0
460,Nüziders/Bad Sonnenberg,,9.7997,47.1795,spring,,0.015,,,14.2,,,,,,,7.2,,,,,43.53,474.7,23.93,5.1,,2.91,,1103.5,287.7,,,,,,,,,,,,,,,,,,,14.2,0.015,-1.8239087409443189,1.1522883443830565,POINT (9.7997 47.1795),0.7816954613040306,8.0,95.26456451416016,562.7354125976562,8.862499974047145,662.0,605560.6350973694,5.782157635785859,,134199999.99999999,0.7606401214933972,0.7291578178250362,0.7921224251617582,63.387216185118795,-0.0,482.5682373046875,1335.5947944972827,515.6001586914062,2680.780029296875,5.130790045479525,-2.4625000481804213,9.433333251935741,1394.5536515707875,519.0,2780.0,2261.0
461,Tschagguns,,9.9134,47.0951,spring,,0.0003,,,4.1,,,,,,,,,,,,40.0,138.0,39.0,,,4.0,,285.0,349.0,,,,,,,,,,,,,,,,,,,4.1,0.0003,-3.5228787452803374,0.6127838567197355,POINT (9.913399999999999 47.0951),0.7218675194777775,5.0,7.6069722175598145,1241.39306640625,6.2041666594644385,1289.0,13114.982658935725,4.117767720688209,,102800000.0,0.6855870460933727,0.6642704177382174,0.7069036744485281,100.11048116907477,-0.0,556.1063232421875,1674.951479143415,689.1058349609375,2481.574462890625,2.9768095252414546,-1.820833293100198,8.31250007947286,1772.8837084673098,676.0,2653.0,1977.0
462,Brixlegg,Quelle von Bad Mehrn,11.882332,47.425136,spring,,,,,,,,,,,,,,,,,8.0,278.0,52.0,1.0,,8.0,,643.0,300.0,,,,,,,,,,,,,,,,,,,,,,,POINT (11.882332 47.425136),0.4135213398370076,6.0,15.609725952148438,533.3902587890625,8.712499919968346,556.0,,,,118300000.0,0.5740999524450966,0.5740999524450966,0.5740999524450966,71.22512881594956,-0.0,455.09942626953125,1165.5907931351544,504.7928161621094,2018.891845703125,5.692734000208819,0.5833333979050318,8.850000043710073,1239.0305838739573,513.0,2360.0,1847.0
463,Brixlegg,Schloß Neu-Matzen,11.863545,47.418689,spring,,,,,,,,,,,0.12,,,,,,3.1,238.48,38.43,1.56,,3.55,150.0,532.67,244.14,,,,,,,,,,,,,,,,,,,,,,,POINT (11.863545 47.418689),0.4135213398370076,6.0,18.759963989257812,522.2400512695312,8.76666663431873,619.0,,,,118300000.0,0.5740999524450966,0.5740999524450966,0.5740999524450966,71.22512881594956,-0.0,455.09942626953125,1165.5907931351544,504.7928161621094,2018.891845703125,5.692734000208819,0.5833333979050318,8.850000043710073,1239.0305838739573,513.0,2360.0,1847.0
464,Wörschach,,14.1295,47.5511,spring,,0.015,,,7.0,,,,,,,,,,,,10.8,351.0,72.4,5.1,0.08,0.14,,842.2,395.5,,0.52,,,,,,,,,,,,,,,,,7.0,0.015,-1.8239087409443189,0.8450980400142568,POINT (14.1295 47.5511),0.5726647675540073,6.0,8.273168563842773,1018.726806640625,5.475000077858567,813.0,826598.783127264,5.917294761601988,,112000000.0,0.5759571389810996,0.5417234475036194,0.6289992036539211,59.490980147547326,-0.0,326.044921875,1193.6063276018415,637.0,2035.6341552734375,4.427295923665432,0.6750000026077032,7.012499990562598,1255.1959064327486,635.0,2254.0,1619.0
465,Thalheim,Knödelquelle,14.5693,47.2091,spring,,5.9999999999999995e-05,,,15.7,,,,,,0.331,6.22,,,,,224.0,440.0,65.5,41.1,,297.1,0.8,390.9,1528.5,,2.3,,0.633,48.24,,,,-10.1,-72.1,3.5,,,,,,,,15.7,5.9999999999999995e-05,-4.221848749616356,1.1958996524092338,POINT (14.5693 47.2091),0.5859812731411905,8.0,93.67950439453125,714.3204956054688,6.758333325386047,700.0,3231.256845206002,3.509371480463409,,126700000.0,0.5922971635106047,0.5859812731411905,0.598613053880019,72.15833487866614,-0.0,332.7212829589844,980.5496886631228,681.6349487304688,1848.4859619140625,5.578870460547002,1.2666666681567829,7.495833203196526,1053.5187282229965,683.0,2010.0,1327.0
466,Thalheim,Schlossbrunn,14.5693,47.2091,spring,,0.0015,,,14.7,,,,,,0.35600000000000004,6.46,,,,,271.2,465.4,95.9,30.5,,330.1,0.74,540.2,1380.21,,,,0.59,,,,,-10.22,-73.0,4.2,,,,,,,,14.7,0.0015,-2.8239087409443187,1.167317334748176,POINT (14.5693 47.2091),0.5859812731411905,8.0,93.67950439453125,714.3204956054688,6.758333325386047,700.0,80781.42113015005,4.907311489135447,,126700000.0,0.5922971635106047,0.5859812731411905,0.598613053880019,72.15833487866614,-0.0,332.7212829589844,980.5496886631228,681.6349487304688,1848.4859619140625,5.578870460547002,1.2666666681567829,7.495833203196526,1053.5187282229965,683.0,2010.0,1327.0
467,Preblau,Auen-Quelle,14.8025,46.9275,spring,,0.0026,,,7.7,,,,,,,,,,,,793.0,267.0,64.0,,,123.0,,23.0,3008.0,,,,,,,,,,,,,,,,,,,7.7,0.0026,-2.5850266520291822,0.8864907251724818,POINT (14.8025 46.9275),0.6033095670485666,8.0,19.610517501831055,812.3894653320312,6.937500088475645,843.0,135999.43458777436,5.133537102811982,,121000000.0,0.5954165173025432,0.5875234675565199,0.6033095670485666,61.865981694530035,-0.0,239.1405029296875,1043.26221780216,646.8302612304688,1734.70361328125,5.4149390306520635,2.150000019930303,7.504166603088379,1113.994523048836,628.0,1916.0,1288.0
468,Preblau,Sauerbrunnen,14.8025,46.9275,spring,,0.0035,,,9.9,,,,,,,,,,,,916.2,144.3,23.79,48.94,,71.12,1.2,101.3,2828.0,,,,1.5,,,,,,,,,,,,,,,9.9,0.0035,-2.4559319556497243,0.9956351945975499,POINT (14.8025 46.9275),0.6033095670485666,8.0,19.610517501831055,812.3894653320312,6.937500088475645,843.0,183076.16194508085,5.26263179919144,,121000000.0,0.5954165173025432,0.5875234675565199,0.6033095670485666,61.865981694530035,-0.0,239.1405029296875,1043.26221780216,646.8302612304688,1734.70361328125,5.4149390306520635,2.150000019930303,7.504166603088379,1113.994523048836,628.0,1916.0,1288.0
469,Längenfeld,Schwefel-Quelle,10.9657,47.065,spring,,0.0012,,,11.4,,,,,,,,,,,,18.74,18.33,2.86,0.66,,11.31,,5.63,100.62,,,,,,,,,,,,,,,,,,,11.4,0.0012,-2.9208187539523753,1.0569048513364727,POINT (10.9657 47.065),0.5361148869871176,8.0,1.460766077041626,1185.5391845703125,6.03333330899477,1170.0,70636.20302136836,4.849027346130282,,116700000.0,0.5263149730488808,0.5165150591106438,0.5361148869871176,96.3713729013851,-0.0,544.4505615234375,2256.4475941824085,1159.98779296875,3152.255126953125,-0.8477516543372188,-6.0375000437100725,6.083333385487397,2347.76,1159.0,3310.0,2151.0
470,Längenfeld,Bach-Quelle,10.9657,47.065,spring,,0.003,,,7.4,,,,,,,,,,,,10.0,16.0,2.0,,,3.0,,0.0,116.0,,,,,,,,,,,,,,,,,,,7.4,0.003,-2.5228787452803374,0.8692317197309762,POINT (10.9657 47.065),0.5361148869871176,8.0,1.460766077041626,1185.5391845703125,6.03333330899477,1170.0,176590.50755342093,5.24696735480232,,116700000.0,0.5263149730488808,0.5165150591106438,0.5361148869871176,96.3713729013851,-0.0,544.4505615234375,2256.4475941824085,1159.98779296875,3152.255126953125,-0.8477516543372188,-6.0375000437100725,6.083333385487397,2347.76,1159.0,3310.0,2151.0
473,Bad Vellach,Stahl-Quelle,14.5928,46.4869,spring,,0.0048,,,7.4,,,,,,,,,,,,,429.1,42.6,,,185.9,,195.6,3747.0,,,,,,,,,,,,,,,,,,,7.4,0.0048,-2.318758762624413,0.8692317197309762,POINT (14.5928 46.4869),0.5665308379632056,8.0,-0.0,625.0,7.645833333333333,564.0,267375.5245956053,5.427121649674032,,243700000.0,0.5881675535960313,0.5412823104361011,0.714395868217645,63.80312159101842,-0.0,367.2659912109375,935.1097094371879,397.0,1923.0909423828125,6.061933660575318,1.2166666801397998,8.691666573286057,1000.3245953954867,394.0,2119.0,1725.0
474,St.Lorenzen im Lesachtal,,12.7669,46.7236,spring,,0.006999999999999999,,,12.3,,,,,,,,,,,,20.9,218.0,38.9,,,6.0,,572.4,177.0,,,,,,,,,,,,,,,,,,,12.3,0.006999999999999999,-2.154901959985743,1.089905111439398,POINT (12.7669 46.7236),0.6535979518006434,8.0,13.859458923339844,1298.1405029296875,5.216666653752327,1304.0,337980.2513019175,5.528891324534539,,120700000.0,0.6535979518006434,0.6535979518006434,0.6535979518006434,100.95888453137641,-0.0,434.6106872558594,1521.104783231989,992.4439086914062,2367.256591796875,3.734954845082253,-0.5541666919986407,6.249999957780044,1624.6453835553514,887.0,2554.0,1667.0
475,Mallnitz,Mallnitz 1,13.1689,46.9887,spring,,0.0055,0.005,0.006,8.9,,,,,,,,,,,,3.03,14.7,0.94,0.54,,0.42,1.1,16.1,33.0,,0.3,,,,,,,-12.09,,,,,,,,,,8.9,0.0055,-2.2596373105057563,0.9493900066449128,POINT (13.1689 46.9887),0.7042723418473487,8.0,-0.0,1197.0,5.570833391820391,1190.0,246448.41162542868,5.391726023446172,,122100000.0,0.4425203512674726,0.4425203512674726,0.4425203512674726,102.17683290408559,-0.0,559.339599609375,1893.2449305607722,696.9992065429688,2831.249267578125,1.314229557891054,-3.7541666701436043,7.554166664679845,1998.6995051731894,706.0,3149.0,2443.0
476,Mallnitz,Mallnitz 2,13.1689,46.9887,spring,,,,,5.3,,,,,,,,,,,,0.9,13.3,1.28,0.59,,0.32,0.2,8.0,35.0,,1.3,,,,,,,-12.55,,,,,,,,,,5.3,,,0.724275869600789,POINT (13.1689 46.9887),0.7042723418473487,8.0,-0.0,1197.0,5.570833391820391,1190.0,,,,122100000.0,0.4425203512674726,0.4425203512674726,0.4425203512674726,102.17683290408559,-0.0,559.339599609375,1893.2449305607722,696.9992065429688,2831.249267578125,1.314229557891054,-3.7541666701436043,7.554166664679845,1998.6995051731894,706.0,3149.0,2443.0
477,Trebesing,Bad Königsquell,13.5148,46.8892,spring,,0.0015,,,11.6,,,,,,,,,,,,99.0,364.0,43.4,13.4,,20.6,1.32,456.0,1054.0,,0.3,,0.46,,,,,-11.35,,,,,,,,,,11.6,0.0015,-2.8239087409443187,1.0644579892269184,POINT (13.5148 46.8892),0.7611488174243429,8.0,18.791183471679688,746.2088012695312,6.862499929964542,756.0,62190.72921926358,4.793725649176372,,111200000.0,0.7782004373185065,0.7611488174243429,0.79525205721267,84.22012167604346,-0.0,617.1030883789062,1454.0904027035363,603.9913330078125,2610.766357421875,3.7453262749665157,-2.4374999729916453,8.058333357175192,1539.3889990089197,597.0,2859.0,2262.0
478,Radlbad,,13.5028,46.902,spring,,0.00011,,,11.0,,,,,,,6.2,,,,,,299.1,40.6,,,41.6,,276.3,1109.0,,,,,,,,,,,,,,,,,,,11.0,0.00011,-3.958607314841775,1.0413926851582251,POINT (13.5028 46.902),0.7611488174243429,8.0,19.554988861083984,1018.4450073242188,5.6291666602094965,912.0,4560.653476079329,3.6590270752789156,,111200000.0,0.7782004373185065,0.7611488174243429,0.79525205721267,84.22012167604346,-0.0,617.1030883789062,1454.0904027035363,603.9913330078125,2610.766357421875,3.7453262749665157,-2.4374999729916453,8.058333357175192,1539.3889990089197,597.0,2859.0,2262.0
479,Bad Obladis,Simon-Kapferer-Quelle,10.6436,47.0784,spring,,,,,6.6,,,,,,0.24,6.72,,,,,4.51,438.0,85.7,1.65,,3.1,2.4,1162.1,576.6,,,,0.05681,6.784615385,,,,-14.2,-106.8,5.1,,,,,,,,6.6,,,0.8195439355418687,POINT (10.6436 47.0784),0.7797885255654348,8.0,11.27699089050293,1322.7230224609375,5.920833344260852,1340.0,,,,157200000.0,0.7723954309135376,0.6676259346465933,0.8697718325285844,79.56276477638043,-0.0,429.4490051269531,1826.051402802771,867.7033081054688,2924.48095703125,2.184612979212504,-4.645833304151893,8.104166649281979,1907.1156008432888,862.0,3054.0,2192.0
480,Prutz,Sauerbrunnen,10.6626,47.0761,spring,,,,,9.6,,,,,,0.1218,5.74,,,,,3.47,207.0,38.4,2.73,,2.1,0.1,231.5,607.1,,,,0.01081,8.538461538,,,,-12.6,-95.6,,,,,,,,,9.6,,,0.9822712330395684,POINT (10.6626 47.0761),0.7797885255654348,8.0,-0.0,872.0,8.104166649281979,867.0,,,,157200000.0,0.7723954309135376,0.6676259346465933,0.8697718325285844,79.56276477638043,-0.0,429.4490051269531,1826.051402802771,867.7033081054688,2924.48095703125,2.184612979212504,-4.645833304151893,8.104166649281979,1907.1156008432888,862.0,3054.0,2192.0
481,Bad Rotenbrunn,,9.9791,47.2412,spring,,0.001,,,11.9,,,,,,,,,,,,5.0,282.0,76.0,1.0,,5.0,,840.0,187.0,,,,,,,,,,,,,,,,,,,11.9,0.001,-3.0,1.0755469613925308,POINT (9.979100000000001 47.2412),0.7940768447466746,6.0,87.46769714355469,1031.5323486328125,6.5833332827314734,1011.0,39741.241932407014,4.599241434891649,,195900000.0,0.8074555381792529,0.7816954613040306,0.8465943084870537,80.53849652844171,-0.0,503.2611083984375,1377.3484084719703,524.0,2392.08935546875,4.820186569241446,-1.058333305021127,9.445833221077919,1462.695640022359,520.0,2613.0,2093.0
482,Bad Reuthe,,9.9017,47.3718,spring,,0.0015,,,12.3,,,,,,,6.5,,,,,,122.3,7.3,,,1.2,,1.9,436.4,,,,,,,,,,,,,,,,,,,12.3,0.0015,-2.8239087409443187,1.089905111439398,POINT (9.9017 47.3718),0.8353839992078455,6.0,4.495398044586182,678.5045776367188,7.937499886999528,654.0,56664.240690373335,4.753309073529127,,165700000.0,0.8328627302006004,0.8169779794719068,0.8462262119220488,66.45642727508512,-0.0,439.9134216308594,1035.6104727731624,546.0,1892.76416015625,6.322511780801919,2.4791666890184083,8.679166660644114,1096.4121532364597,531.0,2014.0,1483.0
483,Bei Lienz (Iselsberg),,12.8479,46.8411,spring,,2e-05,,,,,,,,,,,,,,,,16.0,,,,7.7,,16.0,88.8,,,,,,,,,,,,,,,,,,,,2e-05,-4.698970004336019,,POINT (12.8479 46.8411),0.6747994874049981,8.0,51.35761642456055,1050.642333984375,6.420833346744378,1115.0,935.3178414926656,2.970959218733226,,147700000.0,0.6592650972696441,0.6486397097694653,0.6698904847698228,76.15543443389447,-0.0,642.3915405273438,1560.0092246427114,631.5739135742188,2902.061767578125,3.3173666632932926,-4.2916666675979895,8.158333341280619,1629.4069636840136,640.0,3017.0,2377.0
484,Bruggen bei Greifenburg,,13.1906,46.7382,spring,,0.205,,,,,,,,,0.1369,7.2,,,,,,298.4,65.4,,,7.7,,796.9,245.9,,,,,,,,,,,,,,,,,,,,0.205,-0.6882461389442457,,POINT (13.1906 46.7382),0.7157466847613896,6.0,16.444637298583984,606.5553588867188,8.116666659712791,592.0,9038544.135425078,6.95609848303403,,141100000.0,0.7466600480355553,0.7466600480355553,0.7466600480355553,79.80594015032688,-0.0,480.2758483886719,1328.7217199447307,561.6605834960938,2374.9501953125,4.386370061546837,-1.3541666641831398,8.208333348234495,1409.3475177304965,572.0,2635.0,2063.0
485,St. Daniel im Gailtal,,13.0571,46.6735,spring,,0.00131,,,10.9,9.2,12.6,,,,0.1028,,,,,,,203.2,35.0,,,8.6,,404.9,291.1,,,,,,,,,,,,,,,,,,,10.9,0.00131,-2.8827287043442356,1.0374264979406236,POINT (13.0571 46.6735),0.6982545894511912,8.0,114.19037628173828,739.8096313476562,6.7458333894610405,887.0,59205.41966289466,4.772361463850546,,98300000.0,0.6963170464584019,0.6885652605839082,0.7040688323328956,68.64109563059603,-0.0,392.46673583984375,1142.733138570025,637.9830322265625,1960.8624267578125,5.350813005676084,1.8374999674657981,8.195833365122477,1224.0504249291785,632.0,2150.0,1518.0
486,Bad Gams ob Frauental,Michelquelle,15.2271,46.8659,spring,,1.62037e-05,,,,,,,,,0.0263,6.09,,,,,1.2,40.1,4.54,0.02,0.33,0.7,0.24,13.7,264.9,,4.4,,0.0032,57.38461538,,,,,,,,,,,,,,,1.62037e-05,-4.7903858060679765,,POINT (15.2271 46.8659),0.364797293005489,5.0,6.941718578338623,380.05828857421875,9.333333416531483,388.0,1401.7370548643457,3.146666554050402,,223000000.0,0.40329577775208386,0.364797293005489,0.43000916057247895,42.10085782573411,-0.0,286.9035339355469,697.6482895018243,291.6549987792969,1718.785888671875,7.451337730618227,2.0125000029802322,9.399999931454659,741.352912142152,288.0,1840.0,1552.0
487,Bad Gams ob Frauental,Hubertusquelle,15.2271,46.8659,well,4.1,,,,,,,,,,0.016,,,,,,6.21,46.7,7.36,,0.08,3.66,0.25,7.86,238.0,,0.28,,,,,,,,,,,,,,,,,,,,,POINT (15.2271 46.8659),0.364797293005489,5.0,6.941718578338623,380.05828857421875,9.333333416531483,388.0,,,,223000000.0,0.40329577775208386,0.364797293005489,0.43000916057247895,42.10085782573411,-0.0,286.9035339355469,697.6482895018243,291.6549987792969,1718.785888671875,7.451337730618227,2.0125000029802322,9.399999931454659,741.352912142152,288.0,1840.0,1552.0
488,Trog,Stainzer Johannesquelle,15.1955,46.9197,spring,,,,,,,,,,,,5.39,,,,,,300.6,34.4,,0.08,144.9,,0.99,1296.0,,0.18,,,,,,,,,,,,,,,,,,,,,POINT (15.1955 46.9197),0.36477502831273195,8.0,-0.0,538.0,8.362499983981252,491.0,,,,171400000.0,0.34068971610482374,0.32641117751880344,0.36477502831273195,29.14385457161445,-0.0,181.80894470214844,485.4192849637705,290.0,1367.190185546875,8.552654116008364,4.574999965727329,9.362499921272198,508.17041800643085,288.0,1417.0,1129.0
489,Zlatten,,15.32,47.3681,spring,,,,,10.8,,,,,,,6.25,,,,,333.6,132.1,105.9,38.6,0.16,19.2,0.19,8.7,1867.0,,3.9,,,,,,,,,,,,,,,,,10.8,,,1.0334237554869496,POINT (15.32 47.3681),0.5326415612159002,8.0,-0.0,483.0,8.262500025331974,472.0,,,,186900000.0,0.5431759389122496,0.5238028474313235,0.5730834080895252,66.70733979353652,-0.0,286.6073303222656,847.8339228674354,447.0152282714844,1463.0487060546875,6.425025962121003,3.2874999533717832,8.445833317935467,917.635885447107,440.0,1683.0,1243.0
504,Wildbad Einöd,Marienquelle,14.413375,47.022549,borehole,8.0,,,,24.3,25.5,25.8,,,,0.28300000000000003,6.1,25.4,2790.4,,,135.0,476.0,66.4,54.0,0.19,105.0,2.4,803.0,1088.85,,,,,,,,,,,,,,,,,,,24.3,,,1.3856062735983121,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648598,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850024,-0.004166665176550548,7.466666671137015,1130.2546187437017,642.0,2243.0,1601.0
505,Wildbad Einöd,Georgsquelle II,14.413375,47.022549,borehole,53.1,,,,22.5,23.0,25.8,,,,0.21,6.26,23.1,1190.0,,,96.2,400.0,53.2,34.2,0.31,56.9,,546.0,,,,,,13.97692308,,,,,,,,,,,,,,22.5,,,1.3521825181113625,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648598,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850024,-0.004166665176550548,7.466666671137015,1130.2546187437017,642.0,2243.0,1601.0
506,Wildbad Einöd,Ignazquelle,14.413375,47.022549,borehole,8.0,,,,21.3,24.5,23.0,,,,0.2375,6.2,24.7,2548.8,,,127.0,441.0,61.2,48.3,0.09,95.0,2.2,710.0,1009.55,,,,,29.07692308,,,,,,,,,,,,,,21.3,,,1.3283796034387378,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648598,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850024,-0.004166665176550548,7.466666671137015,1130.2546187437017,642.0,2243.0,1601.0
507,Wildbad Einöd,Michaelquelle,14.413375,47.022549,borehole,7.75,,,,24.5,25.8,24.5,,,,0.2303,6.1,24.5,2416.6,,,113.0,428.0,58.1,44.5,0.26,65.4,2.0,660.0,991.25,,,,,28.46153846,,,,,,,,,,,,,,24.5,,,1.3891660843645324,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648598,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850024,-0.004166665176550548,7.466666671137015,1130.2546187437017,642.0,2243.0,1601.0
508,Wildbad Einöd,Hallenbadquelle,14.413375,47.022549,borehole,12.0,,0.0008,0.0015,20.3,21.2,24.5,,,,0.207,6.3,20.6,2183.5,,,100.0,385.0,58.4,39.2,,43.0,1.2,585.0,930.35,,,,,,,,,,,,,,,,,,,20.3,0.00115,-2.939302159646388,1.307496037913213,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648598,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850024,-0.004166665176550548,7.466666671137015,1130.2546187437017,642.0,2243.0,1601.0
514,Bad Hall,Guntherhöhenquelle,14.204312,48.031542,spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (14.204312 48.031542),0.2793406846837504,5.0,-0.0,372.0,8.904166641955575,359.0,,,,246900000.0,0.45722075754553626,0.2793406846837504,0.7161571296780952,25.08821945318649,-0.0,240.91403198242188,459.30482333174376,316.0,1174.90869140625,8.386004272605948,4.93333334972461,9.066666698704163,486.71716728787544,317.0,1524.0,1207.0
518,Bad Hall,Tassiloquelle,14.204312,48.031542,well,15.0,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,-24.0,,,,,,,,,11.8,,,1.0718820073061255,POINT (14.204312 48.031542),0.2793406846837504,5.0,-0.0,372.0,8.904166641955575,359.0,,,,246900000.0,0.45722075754553626,0.2793406846837504,0.7161571296780952,25.08821945318649,-0.0,240.91403198242188,459.30482333174376,316.0,1174.90869140625,8.386004272605948,4.93333334972461,9.066666698704163,486.71716728787544,317.0,1524.0,1207.0
565,Wildalpen,Casariquellen,14.986191,47.66422,spring,,0.001,,,17.5,,,,,,0.0625,7.47,,480.95,,,11.1,76.2,29.5,1.1,,16.7,0.22,153.3,191.77,,,,0.0075,,,,,,,,,,,,,,,17.5,0.001,-3.0,1.2430380486862944,POINT (14.986191 47.66422),0.43508920454337274,6.0,-0.0,645.0,7.1249999304612475,647.0,72531.33304725357,4.860525659396756,,164900000.0,0.4033153597823117,0.3762643598171905,0.43508920454337274,74.02593654962887,-0.0,416.7792663574219,1076.9882955856594,616.3175048828125,2057.33984375,4.904843930203305,0.1958332828556498,7.329166720310847,1152.8523778071335,574.0,2165.0,1591.0
566,Gams bei Hieflau,Schwefelquelle,14.783171,47.668206,spring,,0.01,,,24.0,,,,,,0.0407,7.64,,322.29,,,14.6,61.9,7.3,0.8,,17.8,0.19,36.2,183.17,,,,0.0029,,,,,,,,,,,,,,,24.0,0.01,-2.0,1.380211241711606,POINT (14.783171 47.668206),0.40942559230526476,5.0,47.1215934753418,546.87841796875,7.541666718820731,582.0,770777.4158013767,5.886928981104677,,149400000.0,0.423080570465583,0.40942559230526476,0.4367355486259012,76.80599821079522,-0.0,449.714599609375,879.3225794175092,509.21044921875,1667.1202392578125,6.106217191503273,2.6416666408379874,7.749999915560086,957.5530137981118,486.0,1757.0,1271.0
567,Steeg am Hallstättersee,Steeg Warmes Wasser,13.629066,47.611275,spring,,0.0022,,,,18.0,19.0,,,,0.0696,18.9,,423.11,,,83.0,39.2,11.0,2.0,,127.7,0.26,53.0,106.43,,,,0.0114,,,,,,,,,,,,,,,18.5,0.0022,-2.657577319177794,1.2671717284030137,POINT (13.629066 47.611275),0.5394045774287063,6.0,12.023826599121094,512.9761962890625,8.033333312409619,511.0,128709.91998427417,5.1096120203185675,,124800000.0,0.5634744557103456,0.5394045774287063,0.5875443339919849,56.317143039570915,-0.0,356.46923828125,844.5856338783547,469.03265380859375,1626.845947265625,6.523681191872771,2.725000028808912,8.316666711432239,895.5178883071553,467.0,1776.0,1309.0
572,Bad Häring,Schwefelquelle (Niederholz1),12.117442,47.510362,spring,,0.001,,,14.5,,,,,,0.129,8.25,,998.9,,,210.0,67.0,32.0,6.5,0.36,360.0,1.2,85.0,210.0,,,,0.066,20.0,,,,-14.6,-102.4,0.8,,,,,,,,14.5,0.001,-3.0,1.1613680022349748,POINT (12.117442 47.510362),0.4753526249378724,6.0,0.4120987057685852,594.587890625,8.454166651703417,595.0,66387.7684574152,4.822088070621331,,73800000.0,0.45191081306931735,0.4284690012007623,0.4753526249378724,47.200936348207534,-0.0,325.3537902832031,700.9837949257197,481.39453125,1449.4041748046875,7.985248656900881,5.524999983608723,8.858333320046464,746.2461082283173,479.0,1600.0,1121.0
581,Bad Kleinkirchheim,Kirchenquellen,13.782635,46.816876,spring,,0.0078,,,22.9,,,,,,0.0265,7.95,,250.75,,,3.2,35.5,13.4,1.48,,2.08,0.16,29.7,142.2,,,,,,,,,,,,,,,,,,,22.9,0.0078,-2.1079053973095196,1.359835482339888,POINT (13.782635 46.816876),0.8435292540608312,6.0,218.47805786132812,1070.52197265625,4.56666665772597,1071.0,291808.82443023,5.465098421016677,,170200000.0,0.8643860597211632,0.8435292540608312,0.8796737929383543,75.24646075054328,-0.0,371.78662109375,1458.6037017182036,728.9776000976562,2169.359130859375,3.467176572459865,-0.17916669572393099,6.745833319922288,1537.25284738041,692.0,2394.0,1702.0
