OBJECTID,Data_Numbe,Codes,Site_Name,Latitude,Longitude,Elevation,minD,maxD,No__Temps,Gradient,No__Cond_,Conductivi,No_Heat_Pr,Heat_Prod_,Heat Flow,No__sites,Year_of_Pu,Reference,Comments,Comments2
47458,Soviet Union,<null>,OLISHEV1,50.9833,31.2167,0,1500,2000,999,26,6,1.6,<null>,<null>,42,1,0,264,264,borehole (conventional)
47462,Soviet Union,<null>,EFREMOVS,49.55,36.25,0,500,5000,0,25,0,1.7,<null>,<null>,42,1,0,245,245,borehole (conventional)
47466,Soviet Union,<null>,GENICHE5,46.3167,34.75,0,1400,2400,999,24,5,1.75,<null>,<null>,42,1,0,285,285,borehole (conventional)
47467,Soviet Union,<null>,Kachanov 7,50.2833,34.55,197,1050,2235,999,24,14,1.75,<null>,<null>,42,<null>,0,264,264,borehole (conventional)
47469,Soviet Union,<null>,NAZOVIZO,48.6833,24.5833,0,20,3540,0,23,0,1.8,<null>,<null>,42,1,0,245,245,borehole (conventional)
47470,Soviet Union,<null>,Kachanov,50.3333,34.6667,0,25,1350,0,23,0,1.8,<null>,<null>,42,<null>,0,245,245,borehole (conventional)
47471,Soviet Union,<null>,Schel 66,55.9167,37.9167,153,25,1265,248,23,0,1.79,<null>,<null>,42,<null>,0,320,320,borehole (conventional)
47474,Soviet Union,<null>,PAVL6174,48.5,36.2833,0,300,600,0,22,0,1.9,<null>,<null>,42,1,0,285,285,borehole (conventional)
47477,Soviet Union,<null>,STRUTY12,48.95,24.0667,0,1700,2300,999,22,5,1.85,<null>,<null>,42,1,0,263,263,borehole (conventional)
47478,Soviet Union,<null>,V. Bo 1879,49.0167,39.5,0,0,821,0,22,0,1.71,<null>,<null>,42,1,0,287,287,borehole (conventional)
47485,Soviet Union,<null>,N.ALEKS1,46.3,34.6333,0,1400,1900,999,20,20,2.03,<null>,<null>,42,1,0,292,292,borehole (conventional)
47486,Soviet Union,<null>,Usa,66.25,57.1667,0,1200,2500,999,19,0,2.24,<null>,<null>,42,1,0,329,328,borehole (conventional)
47490,Soviet Union,<null>,KALUG119,54.45,36.3833,150,70,985,83,18,0,2.32,<null>,<null>,42,1,0,320,320,borehole (conventional)
47491,Soviet Union,<null>,Yakshu 35,54.4667,36.3833,150,115,1060,89,18,0,2.32,<null>,<null>,42,1,0,320,320,borehole (conventional)
47497,Soviet Union,<null>,Tuimazy 622,54.5,53.75,190,300,1700,99,16,0,2.64,<null>,<null>,42,<null>,0,327,327,borehole (conventional)
47498,Soviet Union,<null>,Kirovogr 3000,48.5667,32.2833,0,100,1820,50,16,38,2.32,<null>,<null>,42,<null>,0,283,283,borehole (conventional)
47499,Soviet Union,<null>,KAZAN112,54,55,140,200,1840,99,15,14,2.82,<null>,<null>,42,1,0,327,327,borehole (conventional)
47501,Soviet Union,<null>,SLAVKI90,54.3167,51.2833,0,880,1200,64,15,0,2.81,<null>,<null>,42,1,0,320,320,borehole (conventional)
47503,Soviet Union,<null>,N.VUKTYL,63.75,57.4,0,600,2120,999,15,0,2.76,<null>,<null>,42,1,0,333,333,borehole (conventional)
47507,Soviet Union,<null>,Repyakho 28,48.6167,31.35,0,47,395,23,14,12,3,<null>,<null>,42,<null>,0,265,265,borehole (conventional)
47510,Soviet Union,<null>,Repyakho 792,48.6167,31.35,0,200,675,31,14,14,2.86,<null>,<null>,42,<null>,0,265,265,borehole (conventional)
47513,Soviet Union,<null>,Aidyrlya 3887,52,59.8333,340,20,240,12,13,16,3.28,<null>,<null>,42,<null>,0,327,326,borehole (conventional)
47516,Soviet Union,<null>,Zhitk 843,52.2,27.7167,0,41,177,20,12,8,3.4,<null>,<null>,42,1,0,355,355,borehole (conventional)
47517,Soviet Union,<null>,NO 58,69.4167,30.25,0,210,510,999,11,0,3.77,<null>,<null>,42,<null>,0,333,333,borehole (conventional)
47518,Soviet Union,<null>,Savransk 18489,48.1667,29.9667,0,25,382,19,10,11,4.05,<null>,0.8,42,<null>,0,287,287,borehole (conventional)
47524,Soviet Union,<null>,Goitko 29,43.1833,46,166,200,2640,488,0,0,0,<null>,<null>,42,<null>,0,101,101,<null>
47525,Soviet Union,<null>,Geoter 12,43.4167,46.6667,0,20,417,40,0,0,0,<null>,<null>,42,<null>,0,2,2,<null>
47526,Soviet Union,<null>,Maiskay2,43.5833,44.0833,0,100,2160,0,0,9,0,<null>,<null>,42,<null>,0,133,133,<null>
47528,Soviet Union,<null>,Ba1akl 93,44.5333,33.6333,0,40,600,0,0,42,0,<null>,<null>,42,<null>,0,39,38,<null>
47529,Soviet Union,<null>,Geoterm 3,44.7167,46.7833,0,20,310,29,0,0,0,<null>,<null>,42,<null>,0,2,2,<null>
47530,Soviet Union,<null>,Krinichk 5,45,35.1,0,10,710,999,0,0,0,<null>,<null>,42,<null>,0,262,262,borehole (conventional)
47531,Soviet Union,<null>,Simferop 66,45,34.1667,420,0,0,0,0,0,0,<null>,<null>,42,<null>,0,295,295,borehole (conventional)
47532,Soviet Union,<null>,Simferop 67,45,34.1667,420,0,100,0,0,0,0,<null>,<null>,42,<null>,0,296,296,borehole (conventional)
47533,Soviet Union,<null>,P. Shakht S8,48.0833,38.25,0,700,1310,999,0,0,0,<null>,<null>,42,<null>,0,334,334,borehole (conventional)
47534,Soviet Union,<null>,Lys. Gora 2492,48.1833,31.0833,0,63,283,12,0,6,0,<null>,<null>,42,<null>,0,71,71,<null>
47535,Soviet Union,<null>,Bitkov 280,48.6333,24.6167,0,2000,2500,0,0,8,0,<null>,<null>,42,<null>,0,62,61,<null>
47536,Soviet Union,<null>,Kocherez 8664,48.6667,35.6667,0,39,249,14,0,0,0,<null>,<null>,42,<null>,0,290,290,borehole (conventional)
47537,Soviet Union,<null>,Buchachl,49.0167,25.4167,0,310,1900,0,0,23,0,<null>,<null>,42,<null>,0,66,65,<null>
47538,Soviet Union,<null>,S. Dolina 16,49.0667,24.0333,0,530,2000,0,0,2,0,<null>,<null>,42,<null>,0,40,40,<null>
47539,Soviet Union,<null>,Sh. Bl 307,49.2333,36.8833,0,1400,2400,0,0,0,0,<null>,<null>,42,<null>,0,41,41,<null>
47540,Soviet Union,<null>,S. Medyn 8,49.3,23.9167,0,900,2500,32,0,28,0,<null>,<null>,42,<null>,0,40,40,<null>
47541,Soviet Union,<null>,Sukhodol,49.4,34.7167,0,20,4200,0,0,0,0,<null>,<null>,42,<null>,0,20,20,<null>
47542,Soviet Union,<null>,Skv. 347,49.5,33.4,0,20,800,0,0,0,0,<null>,<null>,42,<null>,0,20,20,<null>
47543,Soviet Union,<null>,Mostiska,49.8167,23.1667,0,20,3610,0,0,0,0,<null>,<null>,42,<null>,0,20,20,<null>
47544,Soviet Union,<null>,Kolonta 9,49.9333,34.9833,0,1550,2407,0,0,11,0,<null>,<null>,42,<null>,0,41,41,<null>
47545,Soviet Union,<null>,Olesko l,49.9333,24.95,0,600,1400,0,0,15,0,<null>,<null>,42,<null>,0,66,66,<null>
47546,Soviet Union,<null>,RADCHENK,49.95,33.8167,0,0,0,0,0,0,0,<null>,<null>,42,1,0,unknown,unknown,<null>
47547,Soviet Union,<null>,Radchenk 29,49.95,33.8167,0,1100,1800,0,0,0,0,<null>,<null>,42,<null>,0,41,41,<null>
47548,Soviet Union,<null>,Radchenk 30,49.95,33.8167,0,1100,1900,0,0,4,0,<null>,<null>,42,<null>,0,41,41,<null>
47549,Soviet Union,<null>,Kremenet,50.0333,25.9167,0,20,1000,0,0,0,0,<null>,<null>,42,<null>,0,20,20,<null>
47550,Soviet Union,<null>,V. Mosty,50.05,24.2167,0,500,2000,0,0,0,0,<null>,<null>,42,<null>,0,20,20,<null>
47551,Soviet Union,<null>,BERESTEC,50.4,25.1833,0,20,1900,0,0,0,0,<null>,<null>,42,1,0,245,245,borehole (conventional)
47552,Soviet Union,<null>,Yagotin,50.4,31.7167,0,50,250,0,0,0,0,<null>,<null>,42,<null>,0,67,67,<null>
47553,Soviet Union,<null>,Yagotin,50.4,31.7167,0,0,300,0,0,0,0,<null>,<null>,42,1,0,296,296,borehole (conventional)
47554,Soviet Union,<null>,G. Rozb 49,50.4167,33.6333,0,2440,2660,10,0,0,0,<null>,<null>,42,<null>,0,41,41,<null>
47555,Soviet Union,<null>,Lelyakov,50.5667,32.6333,0,100,1500,0,0,0,0,<null>,<null>,42,<null>,0,20,20,<null>
47556,Soviet Union,<null>,OLISHEV5,50.9833,31.55,0,1500,2000,999,0,0,0,<null>,<null>,42,1,0,285,285,borehole (conventional)
47557,Soviet Union,<null>,Bakhmety 107,51,44.9167,140,300,1100,0,0,0,0,<null>,<null>,42,<null>,0,117,117,<null>
47558,Soviet Union,<null>,B0gdan01,51.9167,51.9167,310,500,2400,0,0,0,0,<null>,<null>,42,<null>,0,109,109,<null>
47559,Soviet Union,<null>,Rechitsa 1,52.25,30.25,129,551,749,8,0,8,0,<null>,<null>,42,<null>,0,15,15,<null>
47560,Soviet Union,<null>,Bcket 403,54.4167,55.9167,160,1000,1400,0,0,0,0,<null>,<null>,42,<null>,0,37,37,<null>
47561,Soviet Union,<null>,Pavlovsk 394,54.75,52.75,225,550,1700,99,0,11,0,<null>,<null>,42,<null>,0,334,334,borehole (conventional)
47562,Soviet Union,<null>,Pavlovsk 972,54.75,52.75,220,600,1800,99,0,0,0,<null>,<null>,42,<null>,0,334,334,borehole (conventional)
47563,Soviet Union,<null>,K.KUPE64,55.6833,50.9667,0,0,1000,0,0,0,0,<null>,<null>,42,1,0,320,320,borehole (conventional)
47564,Soviet Union,<null>,M.KIRM73,55.7,51.3167,0,0,0,0,0,0,0,<null>,<null>,42,1,0,320,320,borehole (conventional)
47565,Soviet Union,<null>,S. Kupol,55.7667,51.2333,164,1150,1700,110,0,0,0,<null>,<null>,42,<null>,0,101,101,<null>
47566,Soviet Union,<null>,ARTASH65,55.8333,51.1333,0,0,0,0,0,0,0,<null>,<null>,42,1,0,320,320,borehole (conventional)
47567,Soviet Union,<null>,Urkush 33,55.9167,50.8333,0,0,1000,0,0,0,0,<null>,<null>,42,1,0,320,320,borehole (conventional)
47568,Soviet Union,<null>,BOLOGOE1,57.9167,34.1167,0,800,2200,999,0,0,0,<null>,<null>,42,1,0,306,302,borehole (conventional)
47569,Soviet Union,<null>,SYSOLA 1,61.25,50.6667,0,0,0,999,0,0,0,<null>,<null>,42,1,0,333,333,borehole (conventional)
47571,Soviet Union,<null>,Sputnik 58,69.4167,30.25,0,210,510,0,0,0,0,<null>,<null>,42,<null>,0,116,116,<null>
47573,Soviet Union,<null>,MELIKHOV,49.55,35.7833,0,25,201,0,27,0,1.5,<null>,<null>,41,1,0,245,245,borehole (conventional)
47578,Soviet Union,<null>,KOSOV 25,48.2167,25.1,0,200,700,999,23,7,1.85,<null>,<null>,41,1,0,281,281,borehole (conventional)
47579,Soviet Union,<null>,Kocherez 8769,48.6667,35.6667,0,42,201,10,23,4,1.8,<null>,<null>,41,<null>,0,290,290,borehole (conventional)
47580,Soviet Union,<null>,GUBINIK8,48.8167,35.15,0,63,703,22,22,12,1.85,<null>,<null>,41,1,0,290,288,borehole (conventional)
47581,Soviet Union,<null>,Tome,56.65,24.7,0,587,828,999,20,9,2.03,<null>,<null>,41,1,0,351,351,borehole (conventional)
47585,Soviet Union,<null>,KALTENE,57.4667,22.7333,0,254,341,999,17,6,2.36,<null>,<null>,41,1,0,351,351,borehole (conventional)
47586,Soviet Union,<null>,ORLYA111,53.8667,51.4,111,250,1003,51,16,0,2.54,<null>,<null>,41,1,0,320,320,borehole (conventional)
47587,Soviet Union,<null>,SHCHE222,55.8667,37.8,0,120,592,25,15,0,2.85,<null>,<null>,41,1,0,370,370,borehole (conventional)
47588,Soviet Union,<null>,Vitkov 3,50.3167,24.4667,0,400,3000,999,15,39,2.7,<null>,<null>,41,1,0,286,286,borehole (conventional)
47590,Soviet Union,<null>,Orekhov 57,47.6333,35.8167,0,43,243,20,14,15,3,1,1.1,41,<null>,0,290,290,borehole (conventional)
47593,Soviet Union,<null>,Orekhov 58,47.6333,35.8167,0,45,225,11,14,15,2.95,<null>,1.2,41,<null>,0,290,290,borehole (conventional)
47595,Soviet Union,<null>,Kriv. Rog. 14713,48.7167,33.5667,0,52,170,16,13,6,3.08,6,0.6,41,<null>,0,287,287,borehole (conventional)
47597,Soviet Union,<null>,MOSTY103,53.3,24.4667,0,99,344,35,12,12,3.4,<null>,<null>,41,1,0,354,354,borehole (conventional)
47603,Soviet Union,<null>,Aleksand 1,43.9167,47.1667,18,890,3360,0,0,23,0,<null>,<null>,41,<null>,0,125,123,<null>
47604,Soviet Union,<null>,FRUNZE31,45.5833,38.0833,0,0,2650,0,0,0,0,<null>,<null>,41,1,0,302,302,borehole (conventional)
47605,Soviet Union,<null>,BERISLAV,46.85,33.3833,0,900,1900,0,0,0,0,<null>,<null>,41,1,0,245,245,borehole (conventional)
47606,Soviet Union,<null>,Sl. Voron 216,48.0833,28.4667,0,23,213,14,0,17,0,<null>,<null>,41,<null>,0,68,68,<null>
47607,Soviet Union,<null>,Lys. Gora 5008,48.1833,31.0833,0,63,340,16,0,12,0,<null>,<null>,41,<null>,0,71,71,<null>
47608,Soviet Union,<null>,Astakh 52,48.4833,40.3833,0,200,1300,220,0,0,0,<null>,<null>,41,<null>,0,63,62,<null>
47609,Soviet Union,<null>,Kirovogr 1212,48.5667,32.2833,0,50,446,0,0,0,0,<null>,<null>,41,<null>,0,64,63,<null>
47610,Soviet Union,<null>,Kirovogr 1213,48.5667,32.2833,0,100,461,0,0,0,0,<null>,<null>,41,<null>,0,64,64,<null>
47611,Soviet Union,<null>,Kirovogr 3000,48.5667,32.2833,0,0,1755,2,0,0,0,<null>,<null>,41,<null>,0,65,65,<null>
47612,Soviet Union,<null>,Subbotsy 640,48.7333,32.6833,0,43,123,8,0,8,0,<null>,<null>,41,<null>,0,71,71,<null>
47613,Soviet Union,<null>,GRYNOVKA,49.0833,24.4167,0,0,0,0,0,0,0,<null>,<null>,41,1,0,unknown,unknown,borehole (conventional)
47614,Soviet Union,<null>,Vinograd,49.0833,34.95,0,20,2900,0,0,0,0,<null>,<null>,41,<null>,0,20,20,<null>
47615,Soviet Union,<null>,Volvenko,49.2333,36.6667,0,20,2000,0,0,0,0,<null>,<null>,41,<null>,0,20,20,<null>
47616,Soviet Union,<null>,Balakley,49.4667,36.9667,0,20,1200,0,0,0,0,<null>,<null>,41,<null>,0,20,20,<null>
47617,Soviet Union,<null>,Lelyakov,50.5667,32.6333,0,100,1050,0,0,0,0,<null>,<null>,41,<null>,0,20,20,<null>
47618,Soviet Union,<null>,DERGACH3,51.2167,48.7167,0,0,3000,0,0,0,0,<null>,<null>,41,1,0,280,280,borehole (conventional)
47619,Soviet Union,<null>,Borkovsk,51.45,32,0,500,2000,0,0,0,0,<null>,<null>,41,<null>,0,20,20,<null>
47620,Soviet Union,<null>,MIKHA413,52.25,35.1667,215,20,160,999,0,0,0,<null>,<null>,41,1,0,334,334,borehole (conventional)
47621,Soviet Union,<null>,Berkut 58,52.3333,56.5,250,1000,3800,0,0,26,0,<null>,<null>,41,<null>,0,109,109,<null>
47622,Soviet Union,<null>,Lyadt 134,53.5833,24.5333,0,226,323,35,0,15,0,<null>,<null>,41,<null>,0,153,153,<null>
47623,Soviet Union,<null>,Shafran 6,53.9167,54.75,190,700,2100,0,0,0,0,<null>,<null>,41,<null>,0,37,37,<null>
47624,Soviet Union,<null>,Saxaevo 2,53.9667,54.9667,0,0,2100,0,0,0,0,<null>,<null>,41,<null>,0,46,46,<null>
47625,Soviet Union,<null>,SARAEVO2,54.1167,54.5333,0,0,2100,0,0,0,0,<null>,<null>,41,1,0,269,269,borehole (conventional)
47626,Soviet Union,<null>,Abdrkhm 1232,54.6667,52.5833,200,600,1400,0,0,9,0,<null>,<null>,41,<null>,0,117,117,<null>
47627,Soviet Union,<null>,Shchel 10,55.9167,37.9167,0,100,1200,999,0,0,0,<null>,<null>,41,<null>,0,334,334,borehole (conventional)
47633,Soviet Union,<null>,CHKALOV4,46.55,35.6667,0,20,600,0,27,0,1.5,<null>,<null>,40,1,0,262,262,borehole (conventional)
47635,Soviet Union,<null>,GRAKHO19,56.1333,52.0333,99,1180,1615,87,24,0,1.64,<null>,<null>,40,1,0,320,320,borehole (conventional)
47636,Soviet Union,<null>,LEVENTSO,48.7833,35.6667,0,500,2500,0,23,0,1.7,<null>,<null>,40,1,0,245,245,borehole (conventional)
47637,Soviet Union,<null>,LOSINOVS,50.8667,31.85,0,20,2300,0,23,0,1.7,<null>,<null>,40,1,0,245,245,borehole (conventional)
47638,Soviet Union,<null>,Sadkovic 12,49.6333,23.1333,0,300,1180,28,22,9,1.84,<null>,<null>,40,<null>,0,288,288,borehole (conventional)
47643,Soviet Union,<null>,PETR7034,48.8,37.65,0,30,500,0,21,0,1.9,<null>,<null>,40,1,0,282,282,borehole (conventional)
47647,Soviet Union,<null>,N.ALEKS2,46.3,34.65,0,400,1400,999,20,0,2,<null>,<null>,40,1,0,285,285,borehole (conventional)
47655,Soviet Union,<null>,PYARN330,58.25,24.6167,0,90,140,6,18,11,2.23,<null>,<null>,40,1,0,357,357,borehole (conventional)
47656,Soviet Union,<null>,Tarnogs 1,60.5,43.5,0,0,2200,0,18,0,2.2,<null>,<null>,40,1,0,487,370,borehole (conventional)
47657,Soviet Union,<null>,SG-3,69.4167,30.25,0,6823,7593,999,18,0,2.2,<null>,<null>,40,<null>,0,301,231,borehole (conventional)
47662,Soviet Union,<null>,Yu. Stri 1,49.2,23.85,0,200,350,5,16,4,2.55,<null>,<null>,40,1,0,263,263,borehole (conventional)
47665,Soviet Union,<null>,Kirovogr 1493,48.5667,32.2833,0,100,1250,41,15,12,2.73,<null>,<null>,40,<null>,0,283,283,borehole (conventional)
47670,Soviet Union,<null>,BLAGO125,55.1667,56.25,150,350,1900,99,14,0,2.88,<null>,<null>,40,1,0,260,260,borehole (conventional)
47672,Soviet Union,<null>,Kirovogr 1501,48.5667,32.2833,0,300,1275,400,14,0,2.8,<null>,<null>,40,<null>,0,283,283,borehole (conventional)
47673,Soviet Union,<null>,Ust-Ai 59,56.0833,57.75,200,1500,2200,999,13,16,3.21,<null>,<null>,40,1,0,327,327,borehole (conventional)
47679,Soviet Union,<null>,Makha 215,42.9833,47.5,0,1434,1683,27,0,5,0,<null>,<null>,40,<null>,0,31,31,<null>
47680,Soviet Union,<null>,Kammaul,43.0833,47.4667,0,108,4008,0,0,32,0,<null>,<null>,40,<null>,0,31,31,<null>
47682,Soviet Union,<null>,Frolovs 5,44.1333,41.9167,662,50,2830,0,0,15,0,<null>,<null>,40,<null>,0,133,133,<null>
47683,Soviet Union,<null>,Kushchev 2,46.5667,40,0,0,0,0,0,0,0,<null>,<null>,40,<null>,0,94,94,<null>
47684,Soviet Union,<null>,Vasinovk 406,47.6667,35.9,0,45,365,40,0,15,0,<null>,<null>,40,<null>,0,71,71,<null>
47685,Soviet Union,<null>,Kriv. Rog 8123,47.8833,33.2833,101,100,363,16,0,0,0,<null>,<null>,40,<null>,0,296,296,borehole (conventional)
47686,Soviet Union,<null>,Sl. Voron 222,48.0833,28.4667,0,23,362,93,0,17,0,<null>,<null>,40,<null>,0,68,68,<null>
47687,Soviet Union,<null>,Kirovogr 1501,48.5667,32.2833,0,300,1275,400,0,0,0,<null>,<null>,40,<null>,0,64,64,<null>
47688,Soviet Union,<null>,Vergunsk,48.6333,39.2333,0,1700,2100,0,0,0,0,<null>,<null>,40,<null>,0,20,20,<null>
47689,Soviet Union,<null>,Grynovka 25,49.0833,24.4333,0,750,1800,8,0,5,0,<null>,<null>,40,<null>,0,40,40,<null>
47690,Soviet Union,<null>,SHEBELIN,49.45,36.6,0,500,2400,0,0,0,0,<null>,<null>,40,1,0,245,245,borehole (conventional)
47691,Soviet Union,<null>,Shebelin,49.5,36.5333,0,500,2000,0,0,0,0,<null>,<null>,40,<null>,0,245,245,borehole (conventional)
47692,Soviet Union,<null>,Poltava 23,49.6333,34.55,0,20,400,0,0,0,0,<null>,<null>,40,<null>,0,43,43,<null>
47693,Soviet Union,<null>,GOLUBI34,49.75,43.25,93,100,600,999,0,0,0,<null>,<null>,40,1,0,334,334,borehole (conventional)
47695,Soviet Union,<null>,Monastyr,50.85,32.1333,0,500,3000,0,0,0,0,<null>,<null>,40,<null>,0,20,20,<null>
47696,Soviet Union,<null>,Ovaduo 1,50.9333,24.4167,0,300,850,0,0,14,0,<null>,<null>,40,<null>,0,68,68,<null>
47697,Soviet Union,<null>,Bakhmety 429,51,44.9167,152,250,900,999,0,0,0,<null>,<null>,40,<null>,0,334,334,borehole (conventional)
47698,Soviet Union,<null>,N.YA2273,52.5,35.3333,285,80,290,999,0,0,0,<null>,<null>,40,1,0,334,334,borehole (conventional)
47699,Soviet Union,<null>,Rassvet 1,52.6833,28.1333,0,122,343,44,0,0,0,<null>,<null>,40,<null>,0,154,154,<null>
47700,Soviet Union,<null>,NOVOSIL1,52.9667,37.0333,0,0,350,0,0,0,0,<null>,<null>,40,1,0,269,269,borehole (conventional)
47701,Soviet Union,<null>,Kuvaik 33,53.4667,52.3333,0,0,670,0,0,0,0,<null>,<null>,40,<null>,0,46,46,<null>
47702,Soviet Union,<null>,Rasta 1,53.8,30.6333,0,293,445,16,0,7,0,<null>,<null>,40,<null>,0,160,160,<null>
47703,Soviet Union,<null>,Kar1y12,53.8333,56.25,130,100,2150,0,0,0,0,<null>,<null>,40,<null>,0,109,109,<null>
47704,Soviet Union,<null>,Tclba 182,54.1667,55.9167,210,600,1750,0,0,0,0,<null>,<null>,40,<null>,0,37,37,<null>
47705,Soviet Union,<null>,Tuima 109,54.5,53.4167,110,300,1300,0,0,0,0,<null>,<null>,40,<null>,0,109,109,<null>
47706,Soviet Union,<null>,Vilnyus3,54.7,25.2833,0,0,520,0,0,0,0,<null>,<null>,40,1,0,269,269,borehole (conventional)
47708,Soviet Union,<null>,AZNA4379,54.9333,53.0833,250,700,1700,99,0,0,0,<null>,<null>,40,1,0,334,334,borehole (conventional)
47711,Soviet Union,<null>,Ust-Ai 62,56,57.75,310,1000,2300,0,0,27,0,<null>,<null>,40,<null>,0,109,109,<null>
47712,Soviet Union,<null>,POVAROV1,56.0333,37.25,0,0,1750,0,0,0,0,<null>,<null>,40,1,0,269,269,borehole (conventional)
47713,Soviet Union,<null>,Zubtsov 1,56.1833,34.5333,0,0,1340,0,0,0,0,<null>,<null>,40,1,0,269,269,borehole (conventional)
47714,Soviet Union,<null>,PLYAVIN1,56.6167,25.7,0,0,1000,0,0,0,0,<null>,<null>,40,1,0,269,269,borehole (conventional)
47716,Soviet Union,<null>,PESTOVO1,58.6,35.8,0,0,1570,0,0,0,0,<null>,<null>,40,1,0,269,269,borehole (conventional)
47717,Soviet Union,<null>,SOLIGAL1,59.1333,42.6667,0,0,1060,0,0,0,0,<null>,<null>,40,1,0,269,269,borehole (conventional)
47718,Soviet Union,<null>,LENIN260,59.8833,30.3333,0,80,220,6,0,0,0,<null>,<null>,40,1,0,272,272,borehole (conventional)
47720,Soviet Union,<null>,Shebelin,49.5,36.5333,0,500,1000,0,28,0,1.4,<null>,<null>,39,<null>,0,245,245,borehole (conventional)
47721,Soviet Union,<null>,EFREMOVS,49.6,36.2833,0,500,3000,0,23,0,1.7,<null>,<null>,39,1,0,245,245,borehole (conventional)
47722,Soviet Union,<null>,Raspashn,49.6333,35.3333,0,3500,4200,0,23,0,1.7,<null>,<null>,39,<null>,0,245,245,borehole (conventional)
47723,Soviet Union,<null>,Borkovsk,51.45,32,0,500,2300,0,23,0,1.7,<null>,<null>,39,<null>,0,245,245,borehole (conventional)
47724,Soviet Union,<null>,Ulichnoe 14,49.1833,23.7167,0,2000,2300,9,22,6,1.87,<null>,<null>,39,1,0,263,263,borehole (conventional)
47725,Soviet Union,<null>,MIRNE  1,46.4333,30.3833,0,40,750,0,22,0,1.8,<null>,<null>,39,1,0,262,262,borehole (conventional)
47726,Soviet Union,<null>,Kachanov,50.3333,34.6667,0,25,1100,0,22,0,1.8,<null>,<null>,39,<null>,0,245,245,borehole (conventional)
47728,Soviet Union,<null>,Anastas3,45.1667,37.9167,9,100,2840,999,21,21,1.85,<null>,<null>,39,1,0,345,345,borehole (conventional)
47729,Soviet Union,<null>,V. Afips 1,44.9167,39,28,100,5500,999,20,12,1.98,<null>,<null>,39,1,0,345,345,borehole (conventional)
47730,Soviet Union,<null>,Chetyrma 2,56.1667,55.3333,150,650,1900,999,18,18,2.2,<null>,<null>,39,1,0,327,327,borehole (conventional)
47731,Soviet Union,<null>,KUVSHINO,57.0833,34.1333,0,860,940,999,18,6,1.99,<null>,<null>,39,1,0,370,370,borehole (conventional)
47733,Soviet Union,<null>,IGLIN127,54.8333,56.5,180,750,2200,99,17,0,2.31,<null>,<null>,39,1,0,260,260,borehole (conventional)
47741,Soviet Union,<null>,Subbotsy 642,48.7333,32.6833,0,43,223,14,15,8,2.98,<null>,<null>,39,1,0,290,290,borehole (conventional)
47747,Soviet Union,<null>,ISSA  R1,53.8833,44.9333,248,150,755,21,14,0,2.78,<null>,<null>,39,1,0,320,320,borehole (conventional)
47748,Soviet Union,<null>,Badryash 174,56.5833,54.5833,110,550,990,999,14,0,2.75,<null>,<null>,39,<null>,0,260,260,borehole (conventional)
47749,Soviet Union,<null>,Berezovk 1,53.7,25.4667,0,110,170,23,14,11,2.6,<null>,<null>,39,<null>,0,354,354,borehole (conventional)
47756,Soviet Union,<null>,SG-3,69.4167,30.25,0,1052,2982,999,11,80,3.56,<null>,<null>,39,<null>,0,333,333,borehole (conventional)
47760,Soviet Union,<null>,NO 2U,69.4167,30.25,0,40,340,999,10,0,3.77,<null>,<null>,39,<null>,0,333,333,borehole (conventional)
47761,Soviet Union,<null>,Monchego 1189,68.1,32.8833,187,10,682,68,9,0,4.3,<null>,<null>,39,<null>,0,296,296,borehole (conventional)
47762,Soviet Union,<null>,Monchego 1045,68.1,32.8833,415,10,720,72,9,0,4.2,<null>,<null>,39,<null>,0,296,296,borehole (conventional)
47763,Soviet Union,<null>,OSOVETS1,52.8167,28.1167,0,750,850,120,8,0,5,<null>,<null>,39,1,0,354,354,borehole (conventional)
47768,Soviet Union,<null>,Ulichnoe 15,49.2,23.6833,0,1500,2537,30,0,8,0,<null>,<null>,39,<null>,0,40,40,<null>
47769,Soviet Union,<null>,Rudenkov,49.3167,34.5,0,2850,2950,0,0,0,0,<null>,<null>,39,<null>,0,20,20,<null>
47770,Soviet Union,<null>,SHEBELIN,49.45,35.7,0,0,0,0,0,0,0,<null>,<null>,39,1,0,245,245,borehole (conventional)
47771,Soviet Union,<null>,KRESTISH,49.55,35.3667,0,100,1050,0,0,0,0,<null>,<null>,39,1,0,245,245,borehole (conventional)
47772,Soviet Union,<null>,B.TRO367,50.5,37.5833,190,80,475,999,0,0,0,<null>,<null>,39,1,0,334,334,borehole (conventional)
47773,Soviet Union,<null>,N.UZEN 1,50.5,47.8333,0,0,2440,0,0,0,0,<null>,<null>,39,1,0,269,269,borehole (conventional)
47774,Soviet Union,<null>,LELYA104,50.6,32.6167,0,0,0,0,0,0,0,<null>,<null>,39,1,0,282,282,borehole (conventional)
47776,Soviet Union,<null>,Vlad. Vol,50.8833,24.55,0,500,3000,999,0,0,0,<null>,<null>,39,1,0,245,245,borehole (conventional)
47777,Soviet Union,<null>,Bakhmety 356,51,44.9167,148,250,750,999,0,0,0,<null>,<null>,39,<null>,0,334,334,borehole (conventional)
47779,Soviet Union,<null>,Akbard 57,52.25,56.75,220,1000,4600,0,0,144,0,<null>,<null>,39,<null>,0,109,108,<null>
47780,Soviet Union,<null>,Oktyabrs 3,52.5,29.0833,130,808,2602,72,0,0,0,<null>,<null>,39,<null>,0,15,15,<null>
